,Environmental,GHG Emissions Management,,SR497,GHG Emissions Management Issue Lower Target,Issue Lower Target,,51,,,,,,Y,,Y,,,,Y,,,,,Y,,,,Y,Y,,Y,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,Y,Y,,,Y,Y,Y,Y,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,,,Y,,,,Y,Y,Y,
,Environmental,GHG Emissions Management,,SR506,GHG Emissions Management BI Issue Priority,Issue Priority,,51,,,,,,2,,2,,,,3,,,,,1,,,,3,5,,5,,,,,5,5,,,,,,,,,,,,,,,,,,,,,5,5,,,2,1,2,2,,,,3,1,4,2,2,1,1,1,1,1,1,4,4,3,,1,1,3,1,1,1,1,1,2,2,5,5,5,5,5,5,5,,,6,,,4,,,,1,1,1,
,Environmental,GHG Emissions Management,GHG Emissions,SR201,GHG Emissions Score,Sub Issue Score,,46,,,,,,,,,,,,Y,,,,,Y,,,,,Y,,Y,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,Y,Y,,,Y,Y,Y,Y,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,,,Y,,,Y,,,,Y,Y,Y,
,Environmental,GHG Emissions Management,GHG Emissions,SR383,Scope 1 Greenhouse Gas / Carbon Dioxide Emissions,Field Score,F0947,45,,,,,,,,,,,,Y,,,,,Y,,,,,Y,,Y,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,Y,Y,,,Y,Y,Y,Y,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,,,Y,,,Y,,,,Y,Y,,
,Environmental,GHG Emissions Management,GHG Emissions,SR382,Carbon per Unit of Production,Field Score,ES399,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
,Environmental,GHG Emissions Management,GHG Emissions,SR384,Percent Methane of Scope 1 Emissions,Field Score,SA055,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,GHG Emissions Management,GHG Emissions,SR388,Fugitive Emissions,Field Score,SA061,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,Y,
,Environmental,GHG Emissions Management,GHG Emissions,SR392,Refrigerant Emissions,Field Score,SA407,3,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,GHG Emissions Management,GHG Emissions,SR379,Methane (CH4) Scope 1,Field Score,ES011,3,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,
,Environmental,GHG Emissions Management,GHG Emissions,SR380,Gas Flaring,Field Score,ES027,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,GHG Emissions Management,GHG Emissions,SR381,Sulfur Hexafluoride (SF6) Scope 1 CO2 Equivalent,Field Score,ES235,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,
,Environmental,GHG Emissions Management,GHG Emissions,SR385,Process Emissions,Field Score,SA058,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,GHG Emissions Management,GHG Emissions,SR386,Emissions from Other Combustion,Field Score,SA059,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,GHG Emissions Management,GHG Emissions,SR387,Vented Emissions,Field Score,SA060,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,GHG Emissions Management,GHG Emissions,SR389,GHG Emissions from Power Delivery,Field Score,SA128,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,
,Environmental,GHG Emissions Management,GHG Emissions,SR223,Perfluorocarbon (PFC) Scope 1 in CO2 Equivalent,Field Score,ES234,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,
,Environmental,GHG Emissions Management,GHG Emissions,SR390,Emissions Free Production,Field Score,SA142,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
,Environmental,GHG Emissions Management,GHG Emissions,SR562,Percentage of Gas Recovered for Energy,Field Score,SA482,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,GHG Emissions Management,GHG Emissions,SR592,Total Landfill Gas Generated,Field Score,SA723,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,GHG Emissions Management,GHG Emissions,SR593,Landfill Gas Flared Pct,Field Score,SA724,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,GHG Emissions Management,GHG Emissions Policies,SR202,GHG Emissions Policies Score,Sub Issue Score,,46,,,,,,,,,,,,Y,,,,,Y,,,,Y,Y,,Y,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,Y,Y,,,Y,Y,Y,Y,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,,,Y,,,Y,,,,Y,Y,,
,Environmental,GHG Emissions Management,GHG Emissions Policies,SR391,GHG Emissions Reduction Policy,Field Score,SA161,46,,,,,,,,,,,,Y,,,,,Y,,,,Y,Y,,Y,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,Y,Y,,,Y,Y,Y,Y,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,,,Y,,,Y,,,,Y,Y,,
,Environmental,GHG Emissions Management,GHG Emissions Policies,SR393,Emissions Reduction Initiatives,Field Score,ES036,13,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,Y,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,
,Environmental,GHG Emissions Management,GHG Regulation,SR203,GHG Regulation Score,Sub Issue Score,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,Y,Y,Y,,Y,,,,,,Y,,Y,,Y,,,,,,,,,,,,,,,,,,,,,Y,Y,,
,Environmental,GHG Emissions Management,GHG Regulation,SR396,Pct GHG Emissions Covered under Regulatory Prog,Field Score,SA003,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,Y,Y,Y,,Y,,,,,,Y,,Y,,Y,,,,,,,,,,,,,,,,,,,,,Y,Y,,
,Environmental,GHG Emissions Management,GHG Regulation,SR395,Total GHG Emissions Covered under Regulatory Prog,Field Score,SA002,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,
,Environmental,GHG Emissions Management,GHG Scope 3,SR565,GHG Scope 3 Score,Sub Issue Score,,13,,,,,,Y,,Y,,,,Y,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,,,,,,,,,,,,,,,,,,,,Y,
,Environmental,GHG Emissions Management,GHG Scope 3,SR566,Scope 3 Availability,Field Score,XX001,13,,,,,,Y,,Y,,,,Y,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,,,,,,,,,,,,,,,,,,,,Y,
,Environmental,GHG Emissions Management,GHG Target,SR204,GHG Target Score,Sub Issue Score,,41,,,,,,Y,,Y,,,,Y,,,,,Y,,,,Y,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,Y,Y,Y,Y,,,,,Y,,,,Y,Y,Y,Y,,,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,,,Y,,,,Y,Y,,
,Environmental,GHG Emissions Management,GHG Target,SR398,Company Claims Science-Based Emissions Targets,Field Score,SA558,41,,,,,,Y,,Y,,,,Y,,,,,Y,,,,Y,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,Y,Y,Y,Y,,,,,Y,,,,Y,Y,Y,Y,,,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,,,Y,,,,Y,Y,,
,Environmental,GHG Emissions Management,GHG Target,SR399,Company Claims Net Zero Emissions Target,Field Score,SA559,41,,,,,,Y,,Y,,,,Y,,,,,Y,,,,Y,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,Y,Y,Y,Y,,,,,Y,,,,Y,Y,Y,Y,,,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,,,Y,,,,Y,Y,,
,Environmental,Sustainable Finance,,ST024,Sustainable Finance Issue Score,Issue Score,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,Y,Y,Y,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,,ST038,Sustainable Finance Issue Disclosure,Issue Disclosure,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,Y,Y,Y,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,,ST039,Sustainable Finance Issue Performance Score,Issue Performance Score,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,Y,Y,Y,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,,ST033,Sustainable Finance Issue Weight,Issue Weight,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,Y,Y,Y,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,,ST034,Sustainable Finance Issue Percentile,Issue Percentile,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,Y,Y,Y,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,,ST035,Sustainable Finance Issue Upper Target,Issue Upper Target,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,Y,Y,Y,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,,ST036,Sustainable Finance Issue Lower Target,Issue Lower Target,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,Y,Y,Y,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,,ST037,Sustainable Finance BI Issue Priority,Issue Priority,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,ESG Integration,ST032,ESG Integration Score,Sub Issue Score,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,ESG Integration,SR557,Targets for Sustainable/ESG Finance,Field Score,SA496,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,ESG Integration,SR552,Sustainable/ESG Assets Under Management,Field Score,ES087,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,ESG Integration,SR571,Incorporates ESG Into the Investment Process,Field Score,SA508,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,ESG Integration,SR692,Incorporates ESG Screening Into Lend Process,Field Score,SA898,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,ESG Integration,SR573,ESG Risks Incorporated in Underwriting,Field Score,SA511,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Engagement,ST025,Engagement Score,Sub Issue Score,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Engagement,SR579,Active Ownership/Engagement/Stewardship Policy,Field Score,SA513,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Engagement,SR580,Engagements/Proxy Voting Reslts Reprted Pub,Field Score,SA515,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Engagement,SR595,Number of Company Enggmnts in the Reporting Year,Field Score,SA527,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Exclusions,ST026,Exclusions Score,Sub Issue Score,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Exclusions,ST013,Exclusion of Oil Sands Investments,Field Score,SA926,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Exclusions,ST014,Exclusion of Non-Certif Palm Oil Investments,Field Score,SA927,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Exclusions,ST015,Exclusion of Arctic Drilling Investments,Field Score,SA928,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Exclusions,ST009,Exclusion of Coal Investments,Field Score,SA921,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Exclusions,ST010,Target Year to Exclude Coal Investments,Field Score,SA922,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Exclusions,ST011,Exclusion of Oil & Gas Investments,Field Score,SA923,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Exclusions,ST012,Target Year to Exclude Oil & Gas Investments,Field Score,SA924,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Exclusions,ST021,Exclusion of Non-Certif Palm Oil Underwritng,Field Score,SA936,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Exclusions,ST022,Exclusion of Arctic Drilling Underwriting,Field Score,SA937,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Exclusions,ST016,Exclusion of Coal Underwriting,Field Score,SA930,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Exclusions,ST017,Target Year to Exclude Coal Underwriting,Field Score,SA931,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Exclusions,ST018,Exclusion of Oil & Gas Underwriting,Field Score,SA932,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Exclusions,ST019,Target Year to Exclude Oil & Gas Underwriting,Field Score,SA933,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Exclusions,ST020,Exclusion of Oil Sands Underwriting,Field Score,SA935,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Exclusions,SR673,Exclusion of Arctic Drilling Finance,Field Score,SA879,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Exclusions,SR558,Exclusion of Coal Finance,Field Score,SA497,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Exclusions,SR559,Exclusion of Oil Sands Finance,Field Score,SA498,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Exclusions,SR669,Target Year to Exclude Coal Finance,Field Score,SA875,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Exclusions,SR670,Exclusion of Oil & Gas Finance,Field Score,SA876,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Exclusions,SR671,Target Year to Exclude Oil & Gas Finance,Field Score,SA877,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Exclusions,SR672,Exclusion of Non-Certified Palm Oil Finance,Field Score,SA878,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Financed Emissions,ST030,Financed Emissions Score,Sub Issue Score,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,,Y,Y,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Financed Emissions,SR667,Financed Emissions Reported - Scope 1+2,Field Score,SA873,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,,Y,Y,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Financed Emissions,SR693,Net Zero Financed or Underwriting Emiss Target,Field Score,SA899,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Financed Emissions,SR694,Net Zero Financed Emissions Target Year,Field Score,SA900,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Industry Exposure,ST031,Industry Exposure Score,Sub Issue Score,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Industry Exposure,SR678,Value of Coal Lending,Field Score,SA884,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Industry Exposure,SR681,Value of Oil and Gas Lending,Field Score,SA887,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
